day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14040,1420,1825,8447,0,0
20,14040,1420,1825,8447,0,0
25,14039,1420,1825,8446,0,0
30,14038,1420,1825,8445,0,0
35,14038,1420,1825,8445,0,0
40,14036,1420,1825,8444,0,0
45,14036,1420,1825,8444,0,0
50,14033,1418,1825,8443,0,0
55,14033,1418,1825,8443,0,0
60,14032,1418,1825,8442,0,0
65,14031,1418,1825,8442,0,0
70,14031,1418,1825,8442,0,0
75,14031,1418,1825,8442,0,0
80,14030,1418,1825,8441,0,0
85,14028,1418,1825,8440,0,0
90,14028,1418,1824,8440,0,0
95,14025,1418,1824,8439,0,0
100,14025,1418,1823,8439,0,0
105,14024,1418,1823,8439,0,0
110,14023,1418,1822,8439,0,0
115,14021,1418,1822,8439,0,0
120,14020,1417,1822,8438,0,0
125,14017,1417,1822,8438,0,0
130,14014,1415,1822,8438,0,0
135,14014,1415,1822,8438,0,0
140,14011,1411,1823,8438,0,0
145,14011,1411,1823,8438,0,0
150,14008,1410,1823,8438,0,0
155,14007,1410,1823,8438,0,0
160,14007,1410,1823,8438,0,0
165,14007,1410,1822,8438,0,0
170,14005,1409,1822,8438,0,0
175,14005,1409,1822,8438,0,0
180,14004,1409,1822,8438,0,0
185,14004,1409,1822,8438,0,0
190,14003,1409,1822,8438,0,0
195,14003,1409,1822,8438,0,0
200,14002,1409,1822,8438,0,0
205,14002,1409,1822,8438,0,0
210,13993,1400,1822,8438,0,0
215,13993,1400,1822,8438,0,0
220,13991,1399,1822,8438,0,0
225,13991,1399,1822,8438,0,0
230,13991,1399,1821,8438,0,0
235,13990,1399,1821,8438,0,0
240,13989,1399,1821,8438,0,0
245,13989,1399,1820,8438,0,0
250,13989,1399,1820,8438,0,0
255,13988,1399,1820,8438,0,0
260,13981,1393,1819,8437,0,0
265,13980,1393,1819,8437,0,0
270,13980,1393,1819,8437,0,0
275,13979,1393,1819,8437,0,0
280,13977,1392,1819,8437,0,0
285,13977,1392,1819,8437,0,0
290,13975,1390,1819,8437,0,0
295,13975,1390,1819,8437,0,0
300,13975,1390,1818,8437,0,0
305,13974,1390,1817,8437,0,0
310,13972,1390,1817,8436,0,0
315,13972,1390,1815,8436,0,0
320,13970,1390,1814,8436,0,0
325,13968,1390,1813,8436,0,0
330,13963,1385,1813,8436,0,0
335,13962,1385,1813,8436,0,0
340,13960,1384,1813,8434,0,0
345,13959,1384,1813,8434,0,0
350,13958,1383,1813,8434,0,0
355,13958,1383,1809,8434,0,0
360,13952,1382,1809,8434,0,0
365,13952,1382,1809,8434,0,0
370,13952,1382,1809,8434,0,0
375,13952,1382,1809,8434,0,0
380,13949,1379,1809,8434,0,0
385,13949,1379,1809,8434,0,0
390,13949,1379,1809,8434,0,0
395,13949,1379,1808,8434,0,0
400,13947,1379,1808,8433,0,0
405,13947,1379,1808,8433,0,0
410,13940,1372,1809,8432,0,0
415,13940,1372,1809,8432,0,0
420,13940,1372,1809,8431,0,0
